	Uid	Pid	recommendor_value	used_before_flag	row_count_new	row_count_overall
12901	U-423	10	0.2751586919048365	0	10	22
12902	U-423	20	0.21731705372754812	0	11	23
12903	U-423	16	0.21030399433626495	0	12	24
12904	U-423	14	0.16295049787749294	0	13	25
12905	U-423	40	0.13633827216959682	0	14	26
12906	U-423	3	0.12017706390873029	0	15	27
12907	U-423	26	0.0743326002522749	0	16	28
12908	U-423	29	0.07158495803492221	0	17	29
12909	U-423	34	0.04392500270318794	0	18	30
12910	U-423	9	0.03975768621788356	0	19	31
12911	U-423	17	0.02000947651251922	0	20	32
12912	U-423	31	-0.003781648383250402	0	21	33
12913	U-423	8	-0.005190666284844325	0	22	34
12914	U-423	13	-0.07092531411698644	0	23	35
12915	U-423	22	-0.12422793581199293	0	24	36
12916	U-423	15	-0.12902220367854061	0	25	37
12917	U-423	12	-0.25948364270836916	0	26	38
12918	U-423	23	-0.37046741100284325	0	27	39
12919	U-423	35	-0.375662849594016	0	28	40
12920	U-424	2	1.705316011810066	1	1	1
12921	U-424	6	0.9847656335168891	1	2	2
12922	U-424	18	0.9459568651196901	1	3	3
12923	U-424	3	0.8686955500153637	1	4	4
12924	U-424	20	0.43131855766157534	1	5	5
12925	U-424	7	0.41894697247322243	0	1	6
12926	U-424	9	0.4100029167734272	1	6	7
12927	U-424	12	0.401775218262017	0	2	8
12928	U-424	13	0.3758696815122338	0	3	9
12929	U-424	38	0.337640527707073	0	4	10
12930	U-424	17	0.32968256932842704	1	7	11
12931	U-424	35	0.24485727255393092	0	5	12
12932	U-424	40	0.23865622357487107	0	6	13
12933	U-424	36	0.21045898723566117	0	7	14
12934	U-424	39	0.18737842367869256	0	8	15
12935	U-424	1	0.18098771661793706	0	9	16
12936	U-424	11	0.17894568060843405	0	10	17
12937	U-424	5	0.17863691508146462	0	11	18
12938	U-424	8	0.1726048926841443	0	12	19
12939	U-424	19	0.15587644247519408	0	13	20
12940	U-424	37	0.14631287664777068	0	14	21
12941	U-424	26	0.09504835238261915	0	15	22
12942	U-424	34	0.07257837229424935	0	16	23
12943	U-424	31	0.06505477454204464	0	17	24
12944	U-424	14	0.05937666626282109	0	18	25
12945	U-424	24	0.030980836874348217	0	19	26
12946	U-424	28	0.028955383898385895	0	20	27
12947	U-424	32	0.02061018718156679	0	21	28
12948	U-424	16	0.009814511622206284	0	22	29
12949	U-424	25	0.001906779136456871	0	23	30
12950	U-424	29	-0.004543812663471591	0	24	31
12951	U-424	30	-0.01533754517839142	0	25	32
12952	U-424	33	-0.02215789210377128	0	26	33
12953	U-424	15	-0.08708389272475814	0	27	34
12954	U-424	22	-0.08804255875056677	0	28	35
12955	U-424	4	-0.09190135027515511	0	29	36
12956	U-424	23	-0.15514648988603685	0	30	37
12957	U-424	27	-0.2771078688738191	0	31	38
12958	U-424	10	-0.3528468466088856	0	32	39
12959	U-424	21	-0.39484354246792647	0	33	40
12960	U-425	12	0.5156263506409982	1	1	1
12961	U-425	14	0.4479716655696614	1	2	2
12962	U-425	30	0.2792389871978045	0	1	3
12963	U-425	17	0.22957111268192226	0	2	4
12964	U-425	23	0.18552302338102888	0	3	5
12965	U-425	1	0.16168138272344867	0	4	6
12966	U-425	8	0.15934196048435045	0	5	7
12967	U-425	19	0.14452713059762906	0	6	8
12968	U-425	38	0.1177172637744958	0	7	9
12969	U-425	33	0.11332345078676082	0	8	10
12970	U-425	24	0.11062858126848316	0	9	11
12971	U-425	22	0.10846691262494526	0	10	12
12972	U-425	40	0.10743809846019584	0	11	13
12973	U-425	26	0.09606502787862058	0	12	14
12974	U-425	13	0.09330216203735908	0	13	15
12975	U-425	10	0.0619662465864166	0	14	16
12976	U-425	2	0.045611404181048185	0	15	17
12977	U-425	31	0.04201689685818302	0	16	18
12978	U-425	20	0.04110298642121247	0	17	19
12979	U-425	6	0.0335001160988441	0	18	20
12980	U-425	4	0.030753211076182303	0	19	21
12981	U-425	15	0.030255794787939497	0	20	22
12982	U-425	18	0.029232688446942257	0	21	23
12983	U-425	3	0.025373680909579838	0	22	24
12984	U-425	39	0.01141369516749733	0	23	25
12985	U-425	9	0.011148491604240557	0	24	26
12986	U-425	11	-0.0004706746157029651	0	25	27
12987	U-425	28	-0.011849893045981351	0	26	28
12988	U-425	32	-0.03570374993197531	0	27	29
12989	U-425	34	-0.04003547055579816	0	28	30
12990	U-425	27	-0.05029256830217815	0	29	31
12991	U-425	21	-0.054554930026970025	0	30	32
12992	U-425	16	-0.06496133308230057	0	31	33
12993	U-425	37	-0.08183052867138906	0	32	34
12994	U-425	35	-0.09362707105152467	0	33	35
12995	U-425	29	-0.10385733337847501	0	34	36
12996	U-425	5	-0.13956848551219375	0	35	37
12997	U-425	25	-0.14044368809039415	0	36	38
12998	U-425	7	-0.18931489004011337	0	37	39
12999	U-425	36	-0.22628770594079306	0	38	40
13000	U-426	7	1.975099339216292	1	1	1
13001	U-426	13	1.3804271633755123	1	2	2
13002	U-426	29	1.3240114277161728	1	3	3
13003	U-426	16	1.2517873986194914	1	4	4
13004	U-426	2	1.2490341264254077	1	5	5
13005	U-426	11	1.1886123515881777	0	1	6
13006	U-426	23	1.1409928438165478	1	6	7
13007	U-426	25	1.1104742264101115	1	7	8
13008	U-426	15	1.0676029872456476	0	2	9
13009	U-426	17	1.0124196324862023	1	8	10
13010	U-426	37	0.9750291003597719	1	9	11
13011	U-426	3	0.7968033649963109	0	3	12
13012	U-426	12	0.6989657645351547	1	10	13
13013	U-426	20	0.5756964698102447	1	11	14
13014	U-426	9	0.46599134365648054	0	4	15
13015	U-426	30	0.449192631542679	0	5	16
13016	U-426	21	0.44490641032039774	0	6	17
13017	U-426	32	0.4384110228873864	0	7	18
13018	U-426	19	0.41864726440299493	0	8	19
13019	U-426	39	0.39085065040272526	1	12	20
13020	U-426	1	0.3552860542966417	0	9	21
13021	U-426	10	0.33755846743288254	0	10	22
13022	U-426	26	0.3097642909388974	1	13	23
13023	U-426	35	0.27093427185046304	0	11	24
13024	U-426	34	0.25939496244759014	0	12	25
13025	U-426	4	0.21517932827848385	0	13	26
13026	U-426	28	0.16473572650876495	0	14	27
13027	U-426	6	0.14698072349916724	0	15	28
13028	U-426	22	0.11392694350957383	0	16	29
13029	U-426	31	0.08501572794360884	0	17	30
13030	U-426	8	0.065803795703132	0	18	31
13031	U-426	40	0.0597596965475129	0	19	32
13032	U-426	24	0.04382844263954977	0	20	33
13033	U-426	5	-0.00019860829504897426	0	21	34
13034	U-426	36	-0.11513940711217097	0	22	35
13035	U-426	18	-0.23791795671499583	0	23	36
13036	U-426	38	-0.2671506933413236	0	24	37
13037	U-426	33	-0.33972331642805287	0	25	38
13038	U-426	14	-0.38999989151379333	0	26	39
13039	U-426	27	-0.432994078004596	0	27	40
13040	U-427	10	1.3259106994556533	1	1	1
13041	U-427	40	1.0523185951979641	1	2	2
13042	U-427	7	0.7509883736449574	1	3	3
13043	U-427	18	0.5645975097466792	1	4	4
13044	U-427	28	0.4609875800732764	0	1	5
13045	U-427	36	0.39586006588891687	0	2	6
13046	U-427	23	0.3756316343240589	0	3	7
13047	U-427	21	0.3673026823178327	0	4	8
13048	U-427	27	0.3517798741780366	0	5	9
13049	U-427	14	0.31131853411413335	0	6	10
13050	U-427	3	0.29767717780092906	0	7	11
13051	U-427	26	0.28257663751636597	1	5	12
13052	U-427	38	0.2742361287862528	1	6	13
13053	U-427	5	0.2607569501983364	0	8	14
13054	U-427	16	0.2583495600357042	0	9	15
13055	U-427	6	0.21032716760416514	0	10	16
13056	U-427	2	0.20700040178081186	0	11	17
13057	U-427	24	0.1855183701376047	0	12	18
13058	U-427	39	0.16888326196273923	0	13	19
13059	U-427	30	0.11484182093990342	0	14	20
13060	U-427	31	0.11327117283593029	0	15	21
13061	U-427	8	0.09590587404929939	0	16	22
13062	U-427	17	0.09466250230616086	0	17	23
13063	U-427	22	0.09151462187085198	0	18	24
13064	U-427	13	0.08371751203142058	0	19	25
13065	U-427	19	0.05787915010565743	0	20	26
13066	U-427	15	0.044351813193364786	0	21	27
13067	U-427	37	0.0008654888001137784	0	22	28
13068	U-427	12	-0.02624785242115904	0	23	29
13069	U-427	25	-0.037222522621710274	0	24	30
13070	U-427	9	-0.03795837233528368	0	25	31
13071	U-427	1	-0.11700595110733619	0	26	32
13072	U-427	35	-0.12097318722166889	0	27	33
13073	U-427	32	-0.12784964554404177	0	28	34
13074	U-427	33	-0.12841460835102753	0	29	35
13075	U-427	29	-0.1569241045444731	0	30	36
13076	U-427	20	-0.21275154064457036	0	31	37
13077	U-427	4	-0.2393542853311107	0	32	38
13078	U-427	34	-0.2784661977931847	0	33	39
13079	U-427	11	-0.31586289298155534	0	34	40
13080	U-428	7	0.6716954197684101	1	1	1
13081	U-428	24	0.6626596773516648	1	2	2
13082	U-428	30	0.6618876391801708	1	3	3
13083	U-428	28	0.6035728885601642	0	1	4
13084	U-428	25	0.4032071595819329	0	2	5
13085	U-428	39	0.38009598283992807	1	4	6
13086	U-428	15	0.3433349653657296	1	5	7
13087	U-428	29	0.3187037573891885	0	3	8
13088	U-428	9	0.2984640692852773	0	4	9
13089	U-428	20	0.2549157378676052	1	6	10
13090	U-428	11	0.2431505557187031	0	5	11
13091	U-428	18	0.23908561473651957	0	6	12
13092	U-428	12	0.23753113822102834	0	7	13
13093	U-428	38	0.2307485063437642	0	8	14
13094	U-428	4	0.22615051336369518	0	9	15
13095	U-428	13	0.17327927795420353	0	10	16
13096	U-428	17	0.16691663892761183	0	11	17
13097	U-428	31	0.15364807939117872	0	12	18
13098	U-428	32	0.1468124080998532	0	13	19
13099	U-428	27	0.10539301115282976	0	14	20
13100	U-428	23	0.10246747998339263	0	15	21
13101	U-428	19	0.09000903636551566	0	16	22
13102	U-428	21	0.08313607730573877	0	17	23
13103	U-428	26	0.0611743939914611	0	18	24
13104	U-428	3	0.061171116831586256	0	19	25
13105	U-428	14	0.04579401658179516	0	20	26
13106	U-428	16	0.02936695779655829	0	21	27
13107	U-428	8	0.025166365320376624	0	22	28
13108	U-428	2	0.01996668882107372	0	23	29
13109	U-428	10	0.0051413171741842845	0	24	30
13110	U-428	36	-0.010003881650984953	0	25	31
13111	U-428	37	-0.02860750246659599	0	26	32
13112	U-428	34	-0.0392064804665237	0	27	33
13113	U-428	22	-0.03967124144716258	0	28	34
13114	U-428	6	-0.09428320250605818	0	29	35
13115	U-428	35	-0.09441201222737133	0	30	36
13116	U-428	5	-0.12389980582341129	0	31	37
13117	U-428	40	-0.16115446995452412	0	32	38
13118	U-428	1	-0.16699775954278748	0	33	39
13119	U-428	33	-0.2864101351857212	0	34	40
13120	U-429	22	0.9724735205360029	1	1	1
13121	U-429	34	0.8542815745510665	1	2	2
13122	U-429	23	0.8065544364744985	1	3	3
13123	U-429	5	0.47281926868257607	0	1	4
13124	U-429	29	0.4583674537899892	0	2	5
13125	U-429	37	0.4393479742178302	1	4	6
13126	U-429	8	0.34763834909838653	0	3	7
13127	U-429	1	0.28865062939803476	0	4	8
13128	U-429	3	0.27255058780583963	0	5	9
13129	U-429	15	0.26001217615964556	0	6	10
13130	U-429	4	0.243982606319454	0	7	11
13131	U-429	16	0.239348084348244	0	8	12
13132	U-429	18	0.1640888485939327	0	9	13
13133	U-429	17	0.15765578141217573	0	10	14
13134	U-429	35	0.14853684774473058	0	11	15
13135	U-429	12	0.14184863804067085	0	12	16
13136	U-429	25	0.11108624312415569	0	13	17
13137	U-429	36	0.10809041333549507	0	14	18
13138	U-429	6	0.08921716538795049	0	15	19
13139	U-429	33	0.08672954960292813	0	16	20
13140	U-429	20	0.06499751895773959	0	17	21
13141	U-429	38	0.04162951689053647	0	18	22
13142	U-429	21	0.024438780720941064	0	19	23
13143	U-429	26	0.015768987128328527	0	20	24
13144	U-429	31	2.3388804107113415e-05	0	21	25
13145	U-429	39	-0.006095451571996202	0	22	26
13146	U-429	14	-0.009760171817682128	0	23	27
13147	U-429	10	-0.01697847748294537	0	24	28
13148	U-429	9	-0.03259292554748053	0	25	29
13149	U-429	7	-0.055368721468053744	0	26	30
13150	U-429	11	-0.06062846579458969	0	27	31
13151	U-429	32	-0.07268130918274021	0	28	32
13152	U-429	13	-0.08146229317706125	0	29	33
13153	U-429	28	-0.11900444824584847	0	30	34
13154	U-429	30	-0.13249616057989544	0	31	35
13155	U-429	24	-0.17527358636085338	0	32	36
13156	U-429	27	-0.18854754282148545	0	33	37
13157	U-429	40	-0.22108232677019818	0	34	38
13158	U-429	19	-0.30434825829918377	0	35	39
13159	U-429	2	-0.33381820200524603	0	36	40
13160	U-430	35	0.5991222559619072	1	1	1
13161	U-430	7	0.5580443477265268	1	2	2
13162	U-430	24	0.4484164072527078	1	3	3
13163	U-430	28	0.4128724277627158	0	1	4
13164	U-430	9	0.40082367579701494	0	2	5
13165	U-430	15	0.3599671972128622	1	4	6
13166	U-430	29	0.31097676836401583	0	3	7
13167	U-430	13	0.22892760972233647	0	4	8
13168	U-430	3	0.22284789579736905	0	5	9
13169	U-430	27	0.21666418571912985	0	6	10
13170	U-430	17	0.19629458954412615	0	7	11
13171	U-430	25	0.193464157895183	0	8	12
13172	U-430	37	0.1849149878044724	0	9	13
13173	U-430	31	0.15030484029347643	0	10	14
13174	U-430	18	0.13233800613727006	0	11	15
13175	U-430	16	0.11148731316685716	0	12	16
13176	U-430	20	0.10983849325460653	0	13	17
13177	U-430	19	0.0925939127085723	0	14	18
13178	U-430	30	0.08426329873940303	0	15	19
13179	U-430	38	0.08108467129065264	0	16	20
13180	U-430	40	0.054760066427483274	0	17	21
13181	U-430	11	0.05199958150083037	0	18	22
13182	U-430	10	0.04841674091072725	0	19	23
13183	U-430	23	0.041984459109755845	0	20	24
13184	U-430	39	0.022748306072326197	0	21	25
13185	U-430	34	0.0008320500570212636	0	22	26
13186	U-430	6	-0.02850654354274551	0	23	27
13187	U-430	12	-0.03032880538854671	0	24	28
13188	U-430	4	-0.038939404215378476	0	25	29
13189	U-430	1	-0.039099505895860365	0	26	30
13190	U-430	21	-0.040086749613125305	0	27	31
13191	U-430	36	-0.04812121916685155	0	28	32
13192	U-430	22	-0.05065683095280163	0	29	33
13193	U-430	26	-0.06317520364912918	0	30	34
13194	U-430	14	-0.11172877964666861	0	31	35
13195	U-430	33	-0.14016878834890023	0	32	36
13196	U-430	5	-0.16013839607775102	0	33	37
13197	U-430	32	-0.1755358038956016	0	34	38
13198	U-430	8	-0.17653475193054138	0	35	39
13199	U-430	2	-0.212967463905449	0	36	40
13200	U-431	7	0.7770869974841573	1	1	1
13201	U-431	18	0.7498669107920963	1	2	2
13202	U-431	33	0.741953340969827	1	3	3
13203	U-431	2	0.6863023198324877	1	4	4
13204	U-431	35	0.6641629228678815	1	5	5
13205	U-431	3	0.6314772041991613	0	1	6
13206	U-431	5	0.5992090657505831	1	6	7
13207	U-431	37	0.5507983487065888	0	2	8
13208	U-431	17	0.5010056015128179	0	3	9
13209	U-431	13	0.39943097851230636	1	7	10
13210	U-431	6	0.3765173772950473	0	4	11
13211	U-431	1	0.3481659503880663	1	8	12
13212	U-431	9	0.33148165808045127	0	5	13
13213	U-431	16	0.3262218356830619	0	6	14
13214	U-431	34	0.3103233367006364	0	7	15
13215	U-431	25	0.27493545065997643	0	8	16
13216	U-431	19	0.243398654916122	0	9	17
13217	U-431	40	0.23350184514436947	0	10	18
13218	U-431	11	0.23078548896272427	0	11	19
13219	U-431	29	0.22609595707611255	1	9	20
13220	U-431	32	0.20765672320855336	0	12	21
13221	U-431	21	0.16058106004777997	0	13	22
13222	U-431	22	0.09548604460193783	0	14	23
13223	U-431	30	0.08734219616807909	0	15	24
13224	U-431	28	0.0780703726124061	0	16	25
13225	U-431	20	0.06091633885675213	0	17	26
13226	U-431	14	0.055489867589889774	0	18	27
13227	U-431	31	0.01151676125106238	0	19	28
13228	U-431	15	-0.002503690886546922	0	20	29
13229	U-431	4	-0.007529595770788572	0	21	30
13230	U-431	27	-0.009107115927962872	0	22	31
13231	U-431	39	-0.01011939995094277	0	23	32
13232	U-431	38	-0.034767563130050666	0	24	33
13233	U-431	36	-0.09529204326604254	0	25	34
13234	U-431	8	-0.09747971668728098	0	26	35
13235	U-431	10	-0.0977694505875524	0	27	36
13236	U-431	23	-0.11838768554796988	0	28	37
13237	U-431	12	-0.13870655939663765	0	29	38
13238	U-431	24	-0.16171139578139612	0	30	39
13239	U-431	26	-0.18640639293776853	0	31	40
13240	U-432	1	0.6776604360327794	1	1	1
13241	U-432	35	0.6501576785602818	1	2	2
13242	U-432	33	0.5935768506843784	1	3	3
13243	U-432	38	0.458464427099775	1	4	4
13244	U-432	37	0.4298352437173112	0	1	5
13245	U-432	9	0.4119311844176454	0	2	6
13246	U-432	34	0.38785168294622163	1	5	7
13247	U-432	25	0.36885800031808885	0	3	8
13248	U-432	17	0.35509199820593207	0	4	9
13249	U-432	28	0.33553998675715	0	5	10
13250	U-432	15	0.32875371028392675	1	6	11
13251	U-432	4	0.30203073123808505	0	6	12
13252	U-432	20	0.3018567466585655	1	7	13
13253	U-432	27	0.3003697855127735	0	7	14
13254	U-432	7	0.2949298634934622	1	8	15
13255	U-432	22	0.28024541091284455	0	8	16
13256	U-432	3	0.26530194402696183	0	9	17
13257	U-432	16	0.2650194332258462	0	10	18
13258	U-432	24	0.2557794689211455	0	11	19
13259	U-432	31	0.21814747795159334	0	12	20
13260	U-432	23	0.20368507131402847	0	13	21
13261	U-432	29	0.19568040317993624	0	14	22
13262	U-432	11	0.18960820576598222	0	15	23
13263	U-432	18	0.16574637133845285	0	16	24
13264	U-432	5	0.1642310923452481	0	17	25
13265	U-432	19	0.1368938426025095	0	18	26
13266	U-432	40	0.12298245715055352	0	19	27
13267	U-432	39	0.11299336511715251	0	20	28
13268	U-432	13	0.11240193084924283	0	21	29
13269	U-432	14	0.09669573776810562	0	22	30
13270	U-432	6	0.055253376298016826	0	23	31
13271	U-432	12	0.044407709078315316	0	24	32
13272	U-432	21	0.028679973516687912	0	25	33
13273	U-432	2	0.01095300676694197	0	26	34
13274	U-432	32	-0.0026955464741553192	0	27	35
13275	U-432	8	-0.05989853645661514	0	28	36
13276	U-432	36	-0.10695642966899482	0	29	37
13277	U-432	10	-0.25873910967042635	0	30	38
13278	U-432	26	-0.3126800692346035	0	31	39
13279	U-432	30	-0.38064491255114724	0	32	40
13280	U-433	30	1.9118382187098635	1	1	1
13281	U-433	14	1.573753195826371	1	2	2
13282	U-433	22	1.1086048897651195	1	3	3
13283	U-433	23	1.075295991701842	1	4	4
13284	U-433	12	1.0706929092521182	1	5	5
13285	U-433	26	1.012952077187351	1	6	6
13286	U-433	24	0.9317230851168532	1	7	7
13287	U-433	35	0.8984004439940112	1	8	8
13288	U-433	3	0.6479778154802709	1	9	9
13289	U-433	38	0.6310726444245849	1	10	10
13290	U-433	28	0.5843862549149688	0	1	11
13291	U-433	20	0.5773076385192107	1	11	12
13292	U-433	32	0.5493922721793413	1	12	13
13293	U-433	40	0.5336748225706769	1	13	14
13294	U-433	10	0.4987372187262117	0	2	15
13295	U-433	39	0.46078166672389675	1	14	16
13296	U-433	4	0.45243546787199757	0	3	17
13297	U-433	25	0.3979459529454113	0	4	18
13298	U-433	9	0.33674767494103697	0	5	19
13299	U-433	13	0.33190951278567127	0	6	20
13300	U-433	16	0.28777497405665053	0	7	21
13301	U-433	18	0.2766343507205532	0	8	22
13302	U-433	6	0.26420664024528207	0	9	23
13303	U-433	2	0.2563811581718	0	10	24
13304	U-433	33	0.2165800385890846	0	11	25
13305	U-433	11	0.17744614381612706	0	12	26
13306	U-433	31	0.15622871993080803	0	13	27
13307	U-433	27	0.14085848296558906	0	14	28
13308	U-433	8	0.11951343061602027	0	15	29
13309	U-433	1	0.09438271902170453	0	16	30
13310	U-433	17	0.08621390717435917	0	17	31
13311	U-433	34	0.01880540866085234	0	18	32
13312	U-433	19	-0.07319920655176027	0	19	33
13313	U-433	29	-0.08817570481867376	0	20	34
13314	U-433	5	-0.09839288833213372	0	21	35
13315	U-433	21	-0.12702859053376991	0	22	36
13316	U-433	36	-0.15311377383337144	0	23	37
13317	U-433	15	-0.2649951591624774	0	24	38
13318	U-433	7	-0.35895342048218826	0	25	39
13319	U-433	37	-0.5167969838912619	0	26	40
13320	U-434	5	1.1240349719860931	1	1	1
13321	U-434	22	0.8040282533813711	1	2	2
13322	U-434	18	0.7428350566198522	1	3	3
13323	U-434	26	0.734082104402664	1	4	4
13324	U-434	28	0.685604378700043	0	1	5
13325	U-434	19	0.6068786596484288	1	5	6
13326	U-434	3	0.5207565652097726	0	2	7
13327	U-434	34	0.5143009945830841	0	3	8
13328	U-434	8	0.39161033193348105	0	4	9
13329	U-434	39	0.3832956221646673	0	5	10
13330	U-434	35	0.3624121101238412	0	6	11
13331	U-434	9	0.3608339730296839	1	6	12
13332	U-434	32	0.3541778397132325	0	7	13
13333	U-434	20	0.26177112238520345	0	8	14
13334	U-434	33	0.23229801286594745	0	9	15
13335	U-434	13	0.21476082804443453	0	10	16
13336	U-434	15	0.21320475220320192	0	11	17
13337	U-434	21	0.19377768542401416	0	12	18
13338	U-434	7	0.1928086667617846	0	13	19
13339	U-434	27	0.18205249466106285	0	14	20
13340	U-434	16	0.16921256189748388	1	7	21
13341	U-434	10	0.16270510529834364	0	15	22
13342	U-434	14	0.1442858443199831	0	16	23
13343	U-434	31	0.11263568832063629	0	17	24
13344	U-434	2	0.08123092283901526	0	18	25
13345	U-434	36	0.062375345945137606	0	19	26
13346	U-434	30	0.05908377370199208	0	20	27
13347	U-434	37	0.05894873237338644	0	21	28
13348	U-434	12	0.011684683994189343	0	22	29
13349	U-434	38	0.00864206969129555	0	23	30
13350	U-434	4	0.0048151447924863755	0	24	31
13351	U-434	17	-0.002074996479084046	0	25	32
13352	U-434	24	-0.016875040783838197	1	8	33
13353	U-434	23	-0.06647576715678291	0	26	34
13354	U-434	25	-0.07786129234927916	0	27	35
13355	U-434	40	-0.07978673059803029	0	28	36
13356	U-434	29	-0.09958522064527478	0	29	37
13357	U-434	6	-0.129672369783611	0	30	38
13358	U-434	11	-0.22477297747989114	0	31	39
13359	U-434	1	-0.25403990174002133	0	32	40
13360	U-435	28	1.8689098344867432	1	1	1
13361	U-435	26	1.3987114158059213	1	2	2
13362	U-435	19	1.3869122909033407	1	3	3
13363	U-435	15	1.3153704042860943	1	4	4
13364	U-435	27	1.302855585768568	1	5	5
13365	U-435	7	1.1638168920516005	0	1	6
13366	U-435	9	1.143199597681206	1	6	7
13367	U-435	24	1.0658840407511179	1	7	8
13368	U-435	12	1.0091376537587888	1	8	9
13369	U-435	14	0.9548344121685999	1	9	10
13370	U-435	13	0.9509693418404137	1	10	11
13371	U-435	18	0.9150684630953441	1	11	12
13372	U-435	30	0.8774001724474355	1	12	13
13373	U-435	17	0.7500020287225998	1	13	14
13374	U-435	3	0.714706231097358	1	14	15
13375	U-435	10	0.6347318170356975	0	2	16
13376	U-435	8	0.6034258290068234	0	3	17
13377	U-435	5	0.5850299367422739	1	15	18
13378	U-435	39	0.4811910187548984	0	4	19
13379	U-435	40	0.433491580118052	1	16	20
13380	U-435	20	0.36845277818247657	0	5	21
13381	U-435	38	0.3355729853302496	0	6	22
13382	U-435	22	0.3309896978356689	0	7	23
13383	U-435	37	0.3251456182560556	0	8	24
13384	U-435	35	0.3148796638175877	0	9	25
13385	U-435	33	0.23309232266337082	0	10	26
13386	U-435	21	0.22982180874849045	1	17	27
13387	U-435	31	0.2281042309249709	0	11	28
13388	U-435	11	0.19655939331809502	0	12	29
13389	U-435	32	0.17849108142201575	0	13	30
13390	U-435	16	0.08348796217503912	0	14	31
13391	U-435	29	0.0660069822646796	0	15	32
13392	U-435	1	-0.044249728150569045	0	16	33
13393	U-435	4	-0.054318126955215984	0	17	34
13394	U-435	2	-0.059125581078376954	0	18	35
13395	U-435	6	-0.08134060772201568	0	19	36
13396	U-435	34	-0.14321749254444127	0	20	37
13397	U-435	23	-0.18454398958753349	0	21	38
13398	U-435	25	-0.3903622545466825	0	22	39
13399	U-435	36	-0.48909529087674175	0	23	40
13400	U-436	18	0.9749027854717831	1	1	1
13401	U-436	24	0.7476977082141318	1	2	2
13402	U-436	3	0.7397747349605586	1	3	3
13403	U-436	7	0.6974164095054707	1	4	4
13404	U-436	19	0.5793435178711436	1	5	5
13405	U-436	12	0.5629405637009635	1	6	6
13406	U-436	28	0.5215552289886163	0	1	7
13407	U-436	9	0.5046476067511396	1	7	8
13408	U-436	17	0.46250394997820804	0	2	9
13409	U-436	15	0.4075408106555008	0	3	10
13410	U-436	29	0.3576802946758372	1	8	11
13411	U-436	39	0.3081791628606575	0	4	12
13412	U-436	37	0.30564399920863494	0	5	13
13413	U-436	30	0.30356746226361814	0	6	14
13414	U-436	13	0.2833752599414446	0	7	15
13415	U-436	35	0.2830572800198269	0	8	16
13416	U-436	8	0.1992808587993122	0	9	17
13417	U-436	34	0.17165877144822572	0	10	18
13418	U-436	2	0.16585345449325659	0	11	19
13419	U-436	21	0.1294131239732746	0	12	20
13420	U-436	26	0.12654185871327087	0	13	21
13421	U-436	20	0.11491827644981074	0	14	22
13422	U-436	6	0.09923672673177766	0	15	23
13423	U-436	23	0.07644641483727244	0	16	24
13424	U-436	36	0.06240835099411235	0	17	25
13425	U-436	31	0.060527285128839786	0	18	26
13426	U-436	25	0.05685877656456123	0	19	27
13427	U-436	33	0.04938509714825928	0	20	28
13428	U-436	10	0.03362997533836776	0	21	29
13429	U-436	38	0.029184904476870055	0	22	30
13430	U-436	1	0.01750923735446433	0	23	31
13431	U-436	16	-0.01727943031882226	0	24	32
13432	U-436	14	-0.019575863651678793	0	25	33
13433	U-436	11	-0.052296108496956206	0	26	34
13434	U-436	27	-0.1635570768532244	0	27	35
13435	U-436	5	-0.17019039124027519	0	28	36
13436	U-436	4	-0.19650441915922323	0	29	37
13437	U-436	22	-0.25613592038749783	0	30	38
13438	U-436	40	-0.25977565670921765	0	31	39
13439	U-436	32	-0.2973650207023164	0	32	40
13440	U-437	22	0.727977845414294	1	1	1
13441	U-437	23	0.6703369133634073	1	2	2
13442	U-437	25	0.5896431639306917	1	3	3
13443	U-437	16	0.4275196531494006	0	1	4
13444	U-437	20	0.4098302001364205	1	4	5
13445	U-437	32	0.4020411333574009	1	5	6
13446	U-437	4	0.39936924452033207	0	2	7
13447	U-437	39	0.3448288596607373	0	3	8
13448	U-437	34	0.30655937773079023	0	4	9
13449	U-437	38	0.2692783255857746	0	5	10
13450	U-437	5	0.26839789189927643	0	6	11
13451	U-437	11	0.17511784780910705	0	7	12
13452	U-437	2	0.1748731054289019	0	8	13
13453	U-437	35	0.1668865929998625	0	9	14
13454	U-437	30	0.16086460187718388	0	10	15
13455	U-437	28	0.12635429964503972	0	11	16
13456	U-437	26	0.12393502502609093	0	12	17
13457	U-437	29	0.10078638102503405	0	13	18
13458	U-437	1	0.10056097193918408	0	14	19
13459	U-437	31	0.10040151541796494	0	15	20
13460	U-437	14	0.09814666056894258	0	16	21
13461	U-437	3	0.06463088837463675	0	17	22
13462	U-437	12	0.06079882383587458	0	18	23
13463	U-437	13	0.04537564313939903	0	19	24
13464	U-437	21	0.04240069645842212	0	20	25
13465	U-437	7	0.009094584940878628	0	21	26
13466	U-437	36	0.0026119489159130704	0	22	27
13467	U-437	10	-0.0019110028903654708	0	23	28
13468	U-437	24	-0.016425818333874437	0	24	29
13469	U-437	8	-0.030679203786509374	0	25	30
13470	U-437	40	-0.03359456920195264	0	26	31
13471	U-437	9	-0.036473133137298996	0	27	32
13472	U-437	15	-0.040460884195724134	0	28	33
13473	U-437	33	-0.06979948640781386	0	29	34
13474	U-437	17	-0.1097900547191227	0	30	35
13475	U-437	37	-0.12900310432962514	0	31	36
13476	U-437	6	-0.19172882298397148	0	32	37
